text,predicted_label
Did the majority pass?,1
What is Xo??isit X=0,1
e^x and ln x are inverse functions. Their approximations are also inverse functions. Is this true for all invertible functions?,1
Can the ideas of linear approximation be extended infinitely to develop the taylor series for e^x and sin(x) and cos(x)?,1
what was the point of the linear approximation for the GPS example? why not just plug the velocity into the original equation? is it because you save on computation time or something?,1
"Dear sir,
isn't the linear approximation formula the first two terms of the Taylor Expansion? Is Linear approximation like Taylor Series but for linear functions?",1
Why is there no Lec 8?,1
"Respected sir,Lectures 8,17,26,34 lectures are missing..Were theory was taught in these lectures??",1
what happened to lecture 8?,1
"Exponents come first, so you can't apply distributive property before exponents. So he's saying 1^(r-1) * r = r, which is equivalent to r * 1^r, and since 1 to any power is always 1, thefore it is equivalent to just r. Hope that helps",1
Why does this guy always makes points after every word?!,1
Pls Can Anybody answer me Where is Lecture 8 ??!!!!!!!!!!!,1
Where is lecture 8?,1
Where is the lecture 8?,1
Where is lecture 8.,1
cade os br`s? parece ate que sou o unico aqui,1
Is this MIT's university or MIT's high school?,1
   sir do mit have a test wherein we can learn from teachers at home.before entering into any college,1
yup.I agree.Lack of humor and lengthy and boring lecture.[Not all of them].I don't understand why they make it so complicated by elaborating a lot of simple concepts.Is it because they want to preserve MIT standards?,1
Where is lecture 8 ?,1
Why do you think he is bad at math?,1
" At what time index?
",1
what is the average mark for MIT students (if you know specifically calc. courses great)?,1
"How the last prob. Can be solved when u put y=acos(theta) ?. Actually, y=asin(theta) so how y can be acos(theta)?

",1
"So... I was feeling kind of hip so I started simplifying the 1/8 - cos(4x) /8 into terms with only x and I ended up with just sin^2(x) cos^2(x).. 
Now that's pretty interesting right cause it's the same as the integrand plus a constant. 
Anyone tried this?",1
All mistakes are fixed soon. What's the problem?  His explanation is clear,1
"At the end, the area is given in terms of the angle theta. I'm assuming this is in radians. Three questions:

1) What units is the solution in? Meters^2?
2) I assume you cannot simply change between radians and degrees, as that would cause the calculated area to be off by a factor of 180/pi?
3) If that is true, why not? What is special about radians that makes the solution specific to radians?",1
Does anyone have the exam materials and the solution?,1
"where is prof jerison. buaaaa!!!!! buaaa!!!!!
",1
Which book does this class use?,1
What do you mean?,1
   do the gilbert strang's book isn't really used?,1
Where the fuck is part two?!,1
Anyone jee aspirant here?,1
Where is Lecture 26 ? This is the 3rd lecture gone missing :-),1
Why am I watching this for fun… there’s something wrong,1
"Yo, that's a wonderful video, but how do I remember all of this?",1
What would you name it? Could you do better?,1
Supreme Leader Or they are the formal definitions that we have chosen for topics in mathematics?,1
0:41 isn't that an isosceles triangle instead of a right one?,1
"Thank you very much for the compact explanation!

Oh, btw. At 0:43, dont you mean isosceles triangle instead of right triangle?
If the perpendicular bisector of the base interesects with the other 2 sides (and therefore ultimately is the altitude of the base), we know that the other 2 sides have the same lengths. Therefore it is definitely an isosceles triangle. But it does not necessarily have to have 90 degrees at the intersection and we cannot say for sure that it is a right triangle, right?",1
Do we define perpendicular bisectors or medians only in a triangle?,1
0:42 did he meaned to say isosceles triangle?,1
"Hi, what's the solution of the factoring? 

thanks.",1
How much u got?,1
yeah how much did this guy get,1
Will you have cheat sheet pdfs that cover everything that can be used to be printed out or saved? Or do i just have to take notes on the video?,1
Can someone explain me the comprehension quiz,1
"i understood everything except for the factorization of the comprehension exercise, can someone explain it to me? plz?",1
I can't find the zeroes in the given question using the synthetic division. Can someone pls give a method to find the zeroes,1
"has to be y=4 specifically on x=0 on the comprehesion test or nah?

and how do i get 4 do i just plug in 0 on the x",1
"can someone explain to me how he resolved the comprehension equation?

nvm I got it",1
I still don't get it. How would you know how high will the turning point be till it goes back down or up?,1
3:46 How did we get (x+3)(x+1)(x-1)=0?,1
Can you explain maxima and minima by using calculus,1
Is it cheating if I use a graphing calculator?,1
"Long hair
Beard 
Helping people



Jesus is that you?",1
Am I trippin or is the 2nd comprehension answer supposed to be 20m cubed instead of 200m cubed.,1
from where did u get the formula of the volume of the sphere?,1
"hello there! if you do remember, could you tell me where you learned that in the Internet?",1
Why did MIT hire a paparazzi shoot OpenCourseWare video ?,1
"For the example starting at 16:39, shouldn't it be |sec(x)| out of the square root part  in the first substitution? I am confused why we assume the sec(x) is positive and thus drop the absolute sign. Any insights?",1
"Guys about the problem on 16:12 , the integrand fuction  is continious for both x = <0  and x>0  so  i assume domain of the integrand fuction is R-0 (there was no other restrictions) but  the undoing trig sub part  (24:21) he assumed theta is <90 so that solution works for x=positives.Did he solve that problem for only x >0 or somehow its related with x<0 too but im missing it ?",1
I have a question about the last integral. About that last part. Can we manipulate the answer by log rules i.e. subtract ln2 from the answer as it's a constant and then write a new constant?,1
"Can anyone explain why he leaves out the abs() sign when saying integrating u'/u to get ln(u)
>> Shouldn't it be ln|u| ?",1
HOW AM I MEANT TO LEARN THE MATERIAL WHEN THE CAMERA HARDLY SHOWS THE BOARD??!,1
"Literally saving my life!! Thank you so much, explained and shown so beautifully it's actually so hard to believe! Can you pls cover linear independence/dependence and singular matrix decomposition? Thank you!!",1
"Why do you SUBTRACT the product of the second entry from the first row, which is two, and the determinant of the two by two matrix and instead ADD for the next one?",1
"In what cases do we need to solve for the determinant? In other words, what are some examples of reasons as to why we do this?",1
"Why is while we calculate the determinant, we take a subtraction first and then addition?",1
For 2x2 matrix i understand.... it comes from solving of 2 variables linear equations by elimination of one variable.... But what is the intuition in the calculation of  determinat of 3×3 matrix .... Why it is calculated in this method...? When I try to same elimination of variable method... I didn't get the same result.... Could you explain...?,1
So in practical terms what does the determinant tell us? What do matrices with the same determinant value have in common?,1
Sir why don't we define an angle in terms of line or line segment why only rays?why anti clock wise measure is positive and vice versa? Is it a convention that we follow in maths?,1
Can anyone recomend good ressources on why this works?,1
Why do we put alternat signs plus minus in evaluating determinants,1
what if the length of the row doesn't equal the length of the column ? Is finding the matrix the same way?,1
"When you get the determinant of a 3 by 3 matrix, why is the middle a2 in negative, whats the intuitive reason?",1
   where can i get more information regarding this to learn?,1
"Could you use another row to evaluate the determinant for any square matrix with size 3x3 or larger? Like say, instead of first row, I use second row or third row (basically any row which I could compute the determinant for), because I see zeroes which is easy to evaluate? And if it is the case, will I have to follow the checkerboard matrix sign convention for the determinant to be calculated correctly?",1
Whats the purpose of it?,1
6:23 how tf did i get -53060 ?,1
"My answer is -340 !!!!!! I've spend over an hour trying again and agian, could you please show the solution to the comprehension problem?",1
Man what??(Lil Durk voice),1
"   If you don't mind answering, what made you look into this subject again after so many years?",1
"What a great professor and great man, love to watch his lectures",1
How he related mass-spring systems to matrices? I guess I will have to watch again,1
"I would like to know whether this is  mathematical modeling lecture e.g population models, difference equations and differencial equations? If not where can I find lectures on mathematical modeling?",1
"Why not allow life long students above age 50 to actually earn a degree from passing exams related to your online courses. Many of us were unable to complete degrees earlier in life due to pressures of family and financial obligations. Many of us have become successful as self taught business owners.

This would be a wonderful contribution to society and in particular to our longer living adults who may have a lot to offer back to society.

MIT should take this to the next level.

Glenn DSM labs",1
7/11 was a part time job. What do you think about this MIT OpenCourseWare? In what course will I learn Linear Algebra on the level of Hoffman and Kunze?,1
Hi MIT thanks for the previous reply. Please tell me is their an 18.04 and an 18.05 course before the linear Algebra 18.06 course? Thank you,1
"Can anyone explain the last part, about the system of springs. How does the matrices describe the system of free/fix spring?",1
"What the matrix can be called if the non-zero elements and zero elements are equal?
Sparse (for having more zeros) and dense (for having more non-zeros)",1
"There are two versions of the same lecture seris 18.085. Can somebody suggest which one to follow. There are some basic areas missing in computational Science Engineering 1 especially the kalman filter part..
",1
Is there any alternative book that would be good for this course and easily available?,1
Wolfram-alpha exist at this time ?,1
"Great class, Professor.
So glad that MIT is sharing your classes with us =)

But, I have one doubt.
Why is 1 for when the structure is free and 2 for fixed structure?
Is there an explanation for these number?",1
"what's with the chalk boards, my high school is using promethean boards to teach.",1
I'm confused about that too... maybe it's because the point is now connected to one node instead of two?,1
"may be i'm loosing smth but tell me, in what way is that a mathematical modelling class?",1
is that a Msc class or undergraduate? as far as i know in europe computational engineering is a MSc or PhD,1
I wonder which degree does this lesson support for? ,1
Can math major use this playlist as resource?,1
"Hi you guys, can anyone from MIT tell me if economic students take this course?",1
Why is this listed as a graduate level course on MIT/OCW?,1
are you there?,1
Is computational science and computer science same ,1
Is your lifes o empty you need listen to this crap?  You live once.. Go party. You dont need stuff or a career.,1
 It mentions it once because that was on the schedule. And partial derivatives aren't related to partial differential equations? Then I guess variables aren't related to algebraic equations.,1
"But what is the application of clarifying the partial notation in the presence of constraint, apart from a better understanding of what are the independent variables? Isn’t optimization with a constraint the job of Lagrange Multiplier?",1
what is so impressing about it and why do they applaud him?,1
​   That's a joke right? Or really exists schools that teach it?,1
Why are these people so excited? I thought that they are all IMO winners,1
"beside math, I love taekwondo as well. Can I join the tournament at 30.48 ? hahahaha",1
did you become successful,1
Are you succesful,1
   no way! how do you know it?,1
"I mean, why would they be in the course if they already knew the material?",1
"at 10:14 what is the little symbol that looks like a squiggle , At = squiggle? dt + σdBt 
is it supposed to be alpha? thanks!",1
Anand Bhaisap aap kya karte ho?,1
How did this guy get a job at JPMorgan?  Cannot communicate (in English),1
L10 should be earlier than L9???,1
"Chicken King? Does it implicate the person CXK,an eminent person with the  skills of singing,dancing, rap, oops ,and basketball?",1
"Around 8:00, was that guy playing video games on his laptop?  ;-)",1
How come we arrive at the notion of virtually pecking in chicken problem.. because in tournament graph we either have edge from u-v or v-u .,1
Where can I find the recitation of this course?,1
Is there is  any more lectures after 25?,1
Exactly... How do people actually discover these things ? :/,1
Lies again? MRT MIT,1
"IN THE END. WHERE DOES THE "">="" COMING FROM ?",1
"WHERE DOES THE "">="" COMING FROM ?",1
"I wonder if anyone in the class actually hears any word of what he's saying, because his tone is exceptionally low. Do the students have headphones connected to his microphone or something?",1
Can anyone check q3 in exercise?,1
"Professor Dave, I have a topic in my linear algebra and matrix paper called 'Nature of characteristic roots in case of special matrix' . Could you please post on that topic?",1
Hey how is the conjugate of that original matrix in the first example not -7 but remains as seven but all the other terms have their signs flipped?,1
"Doubt :: i need to find adjoint of Matrix , matrix comprises of Complex elements so 
What i have to do ? I mean I just have to transpose the matrix or to take its conjugate transpose?",1
"Hello , what is the identity matrix in C ?",1
Yes. it is 2+ i. But anyway. Great video. Thank you Professor Dave. Will there be more videos of Linear Algebra??,1
"Could you solve the problems?
I am getting
1/3   0
0    1/3
As the result of unitary Matrix
It's not identity Matrix tho",1
What is the value of (i) in unitary,1
What does orthonormal basis mean?,1
Could you make a video about cramer's rule,1
What's up with your video view to subscriber ratio?,1
"Wikipedia: In mathematics, a Hermitian matrix is a complex square matrix that is equal to its own conjugate transpose. 

Is this really what you're saying around 5 minutes?",1
"   I'm not sure. Why would a channel with almost half a million subs only have 132 patrons on their Patreon?
I know of people with 100k subs that have over 1000+ patreons. Your channel subscribers compared to the amount of people that watch just doesn't add up. I'd assume people would still click on the videos, unless it's just all botted subs.
But what do I know?",1
 Want a prize?,1
Is there any berkeley student here?,1
"Does anyone know how to get the number of events in the sample space when he did the problem with 2 out of 3 games? I think there's a combinatorics/permutation solution for it, but I can't figure it out.

I tried 2*2*2 which gives me 8 and then I'd have to subtract 2, but I don't know why I'd just do that. Thoughts?",1
0:35 whats the guy doing?,1
"For the Carnival dice question: why can't we say that there are 3 dice, which is 18 numbers (three 1, three 2, three 3...three 6). The chance that the number you pick is 3/18 = 1/6? What's wrong with this way of thinking? Thank you!",1
Yet we are seeing this lecture.What an irony!,1
Lies again? MRT MIT,1
"Actually, you didn't subtract. Let's think of it this way:  You had 2*2*2=8 sample points in your sample space. Two of them, WWL and WWW has a probability of 0. Why? Because there is a condition that after the first two wins the series ends.  So, those two sample points WWL and WWW never occur, hence the probability is zero.
What is the probability of getting a 7 in a fair regular die? Zero.",1
"Suppose, you have a fair coin. Either Head or Tail. You flip it, get Head. Does that mean P(Head) = 1? NO! Its an outcome, which has a probability of 0.5.",1
who is here after not understanding GP sir video,1
Lol are you me?,1
What do all aerospace engineers need help with LAC.   😂,1
10 yr ago ....how r u now ???,1
"and 2 years later here I am, doing the same! lmao. How did your test went?",1
"A 10-year-old kid wrote this and learned all that?
How's it going Hamid?
You must be 12 now",1
"wait you learned general chemistry 1 and 2 and organic chemistry and calculus 2 and physics mechanism and you are only 10 years old ?????????????

How ?",1
"Do we all time need to multiply by scalar to see whether space is closed or not? for example: A space holds all vector which are, a [x, 0 -x]. now if we do scalar multiplication then we will get vectors like a[x, 0, -x] form. Again if we do addition then we will still get vectors of form a [x, 0 -x]. But if i multiply a with a, then i need to do [a (dot) transpose of a], then i can multiply. In such case i get resultant with different dimension. So can i say my space is vector space?",1
"Prof, how I wish I have you physically as my lecturer!

You are an academic doctor who is EXCEPTIONALLY skilled in diagnosis of patients( your students) and provides drugs and injections 💉 ( the Fundamentals ) for healing( full understanding of concepts)

Prof,please, I have serious challenges in REAL ANALYSIS and ABSTRACT ALGEBRA. Do you have dedicated videos on them or references that present the subject in a very rich manner?

I give your work here 5 stars 🌟🌟🌟🌟🌟  sir",1
Every subspace of R5 that contains a nonzero vector must contain a line. Is this statement true?,1
"thank u so much sir for this video explanation but if we consider element ax+b as a polynomial belonging to vector space V  and -ax+c also belong to V as its a linear polynomial but in this case, the closer property of addition will not be satisfied as we will get  b+c which will not belong to V, so a set of liner polynomial s must not a vector space?? please sir can you please this doubt",1
Can you please do tutorials on abstract linear algebra?,1
"Professor Daves please make a video on youngs inequality,holders inequality and minkowski inequality?",1
"So if the closure properties are met, can we assume all the other properties required for a vector space are met too?",1
3:15 So the number 5 (and any real number) is both a scalar and a vector?,1
what is the application of vector space in real life sir?,1
"6:01 if a2=-a1, then the resulting linear equation would be a1x+b1+a2x+b2 --> a1x-a1x+b1+b2 = b1+b2 which is not contained in the set of linear polynomials. Does that mean it is not a vector space?",1
so we don't have to find all ten axioms to know if its a vector space????,1
You've said that real numbers is an example of vector space but what about the real number is multiplied by a complex scalar 😪,1
do you understand it now buddy,1
Euclidean space vsVector space?,1
Professor Dave says we can have vectors - but the space isn’t a vector space that they are in! So what is the name of that space?! I know it isn’t a vector space (or an affine space) so what is that space called professor Dave? The elements in the set of vectors do not create a vector space nor affine space so what do they create?!!!!,1
This guy is actually jesus (even though he lost his long hair). From learning chemistry to math? Unreal.,1
Why did you cut ur hair ughh,1
Do you give notes?,1
a vertical line cant be a function(unless you exchange  x and fx axis). was it an intentional mistake? thanks.,1
"Spoilers!


Does local maximum = relative maximum and local minimum = relative minimum?",1
"im wondering what happend if you rewrite a given function as ""(a) times 1"" where ""a"" is the function and you express that ""1"" as a ""x-b/x-b"" where b is a real number. That will create a void spot in the domain out of thin air!
Can you please point out the mistake in my reasoning?",1
"I'm sorry, but can someone tell me why vertical lines can't be defined as functions?",1
"Aren't you essentially multiplying two functions here? x-b/x-b could be defined as another function and multiplying two functions can change the set of domain values, as far as I understand.",1
"I have to say, even after the lesson, the checking comprehension questions were ... easy. Are there any other challenging algebra questions that cover all the topics of this and previous videos?",1
"professor, could you please create a video collecting all the tricks you teach in this series so that it is a great reference for us?",1
Super sir. Sir please make a video on how to find roots of a cubic polynomial,1
can someone explain the second and the fourth practice question?,1
Sir how to solve  that no3 answer is 7or-7,1
Why x^1/2 + 3 = 5 does'nt work,1
i Couldn’t do the 3rd comprehension....can someone send me the solution please??☹️,1
DarkSpace can u tell me how to solve the 3rd comprehension?,1
   May I ask what method you use?,1
​   which method,1
"   Ahh,  that makes more sense 😃 What part of it are you having trouble with?",1
   Which problem did you think you had to square? The same one he squares at 3:51 or a different one?,1
"   Yes. That's what that 3 outside it means. If the root symbol doesn't have any number on the corner (like at 3:51) it's a square root, if it does have a number then that number tells us what sort of root it is. Because it's a cube root in the comprehension question we have to cube both sides to get ride of it. Does that make sense?",1
As a 13 year old why is this so easy,1
Is there a book you wrote professor that contains all the content of the playlist??? Please answer,1
Awesome explanation. What about if you can’t factor a rational polynomial?,1
 dave do you know abt wavy curve method?,1
"How do we simplify the sides at 2:47? Would you explain please? If we are simply subtracting here, how do we get signs like those at 2:47?",1
what does it mean when he says by multiplying the denominator on both sides ??? at 5:00,1
"Professor, if {1, 2, 3, 5, 6, 7, 9} Could you please tell what will be the mode here?",1
whats the mode for 1 2 2 3 3 7,1
"Hi Professor. Thanks for the video! I wanted to ask how do you go about finding median and mode when you are given a wide range of data. i.e. one that you wouldn't be able to visibly identify, one that consists of a thousand data. Would you have to use a specific program for this or can you mathematically find median and mode as you did in this video in a short period of time? Thanks!",1
do you have a video about standard deviation? if not do you think you could make one one day,1
"Amizing as always. Professor Dave, do you have any more videos on statistics?",1
"Sir, Do you have any videos about probability and statistics in youtube?",1
can there be two mode numbers ?,1
"why is the range from 0 to 7, but when we check comprehension its not the greatest number? the largest number minus the smallest?",1
i got 22.22 do I get extra creds??,1
"What if the given sets of numbers are 2, 5, 7, 7, 8, 11, 11, 49, 61?
What will I answer as the mode? 😭😢😱",1
what if there is two modes,1
​  is it out now? Can't seem to find one,1
   thank you sir. Could you please share the video link.,1
"Every thing is fine but why does professor repeats the  same shirt , tie and the pants ?😂",1
That old man makes me crave linear algebra. What kind of sorcery is this?,1
what causes this?,1
   the recorder somehow messed up the setting of their mic and made the left input too far away from the prof. All the other videos are fine,1
"But what is the difference between ""matrix by vector"" and ""matrix by column""? Isn't vector is column in this context?",1
tifawine s teqbaylit ?,1
What the fuck are these replies damn.,1
"Wonderful lecture series Pro. Strang. Hats off. Explanation of the intuition is great, which lot of others can't.",1
how did it work out?,1
What an amazing lecture and capturing lecturer he's. THANK YOU,1
"What helped me understand the statement at 9:10 was by using an example. Say A=[1 2   and B = [2   
                                                                                                                                                       3 4]                 3].   A*B can be though of as 2*[1     +  3*[2
                                                                                                                                                                                                                                       3]              4]",1
Do a few problems guys that might help.,1
Great class! Thank you!  I have a question towards the end when we see that E(A) = I or Ainverse(A) = I.  Does this also mean that Ainverse = I/A ?,1
What about inverses of non-square matrices?,1
"c_i,j =Sum (a_i,t b_t,j)    gives the product of matrices. What happens when we put a (definite) integral in place of the sum? Do we get a product of differential manifolds? Putting surfaces?",1
"05:50 If the sizes don't match, can't we just extend them to their correct sizes and fill the extension with zeros? (well, except the main diagonal, where we need ones to keep the corresponding rows/columns untouched)",1
"Thanks for an amazing lecture. So matrixA and matrixB follow commutative property if and only if B is inverse of A, correct?",1
"Would I be wrong if I remark that one can think of the Gauss-Jordan as being Gauss applied once, the rows being flipped and Gauss then applied again?",1
"Could someone explain if there is a reason for using any other method other then the clasic way to multiply? I mean even the row and column multiplications are using the clasic method, you just take the columns or the rows bit by bit.",1
"Does he talk somewhere about vector spaces, subspaces, euclidian spaces ?",1
"Are elimination and elementary matrices the same? Some books mention elementary matrices and others don't, so I wanted to know!",1
"Is the specific order of matrix multiplication a consequence of our conventions to do with graphing functions? Suppose the norm was to graph functions with positive x being to left instead of the right, would we have defined matrix multiplication in a different order? It seems mathematically we could have chosen any corner of the matrix to be a11? Is this correct?",1
Can an alternator wiring possibly drain a battery after several days ??,1
I have the same confusion as well! Suppose a A is 3x3 and B is 3X1. So the output matrix C shall be 3x1. And this single column of C is produced by multiplying the only column of B with each row of A. That makes C a combination of rows of A. How can C be a combination of columns of A?,1
have the same question,1
videonun youtube kapak fotosu çok anlamlı.çalişmazsaniź nah geçersiniz şeklindeki hocanın hareketi çok manidar,1
what is meant by a combination?,1
"44:40 I am lost here.
Especially because EA = I ,  then E * I = E. The math I've been learning for years is confusing me.
Is the identity matrix like a 1? For example, 3 * 1 = 3. So 3 is the E and I is the 1?",1
40:41 why is that 7 and not -7?? did he flip the signs for both numbers on the first row of the inverse matrix?,1
What a nice chalk and blackboards.,1
"How could the they prepare to leave the class before he finish the lecture , I would stay whole day to listen his lecture !!!",1
have you played any video games recently?,1
How did we get a_31 and b_14?,1
how is the quality so good for a video shot in 2005,1
"This might sound silly, but I'm failing to understand the intuition at 45:06, which displays that E(AI) = IA¹. 
Now this statement makes sense in the context, but seeing it objectively, it looks like there's a distributive property over multiplication of the multiplication of matrices, which is untrue, because A.(B.C) ≠ (AB).(AC)
Can anyone help me out here?",1
yeah and who makes those software another software?,1
Anyone know someone this good at explaining probability theory?,1
"are proofs taught in some other class, or are they not relevant for the course at MIT?",1
"I have a question regarding matrix multiplications. If I've got 3 matrices A, B and C where: AB=C
If B is invertible, is it true that A times B inverse = C?",1
is he even human? Beautiful!,1
"why were they in a rush to leave the class , man I felt bad ",1
"Did this guy really trick these students into learning how to do a proof by contradiction, randomly, half way through? :P",1
Makes my head hurt.  What is it good for?,1
"why matrix multiplication is Row x Column or Column x Row .....?
why not  matrrix multiplication Row x Row or Column x column......",1
What is the overall of the E ? You said that there was two E in these case and I want to know what are those E ?,1
Why don't he show specific examples?,1
"11:41
""Rows of C are combinations of rows of B.""

But, this only works for square matrices, isn't it?",1
"how do we know..?, when we do A*Inverse(A) gives an Identity Matrix before finding  inverse(A)?",1
"But I still don't understand why E[A I] = [A-1 I]. 
I understand why multiplying E or A-1 with that specific matrix gives that result but not why E is A-1 simply because of elimination. Can someone please help?",1
"The practical application of linear algebra in real life? Thats easy: Linear Algebra is the basis for solving equations in numerical analysis. Numerical analysis uses the principles of linear algebra in order to solve systems of equations as fast as possible, as well as approximating functions, integrals, and even solving differential equations. Whats that used for? Its used in every software, every computer game, every simulation, every airplane, car, train, space shuttle etc etc etc",1
Where Hw was goes A now and 8 been remove for my country,1
"Without solving the problem, how could we tell that a matrix has an inverse?",1
why is there no echo in my left ear?  but there is in my right ear...,1
Can someone help me with a math test I really need help please,1
"31:42 A doesn't have an inverse because Ax=0 can't recover the vector 3,-1 on multiplication by A inverse if it existed. Why does Prof Strang find this such a compelling illustration that A doesn't have an inverse?",1
can anyone provide me notes,1
but what why doesn't matrix multiplication works as matrix. addtion. ?,1
What is the use of this?,1
Hi can I post your videos to my facebook page?,1
"I've done this whole course, none of it has been very hard. Except his third method of matrix multiplication. I'm totally stumped and its the only one he doesn't explain clearly. I can't find anything on matrix multiplication row by row. Does anyone have any other key words for this - maybe a big name like ""hyperporaboloid"" or ""quaternion tensors"" or something?",1
what does it signify?,1
What discipline? Was this course easy compared to other maths at your school? MIT?,1
How did calc 2 compare with DE's for you?,1
"   I am confused by the second and third method. How is c a linear combination of A's column. My first thought it is a linear combination of A's row.
I am talking about the second merhod",1
42:13 Did someone just applaud? Lol,1
Is Guass-Jordan elimination is only work for square matrices? What about rectangular matrices?,1
Was the sentence at 9:21 supposed to be “Columns of C are combinations of columns of B”  instead of “Columns of C are combinations of columns of A” since he said that First column of C is equal to A*(B col1). And was the sentence at 11:12 supposed to be “Rows of C are combinations of rows of A” instead of “Rows of C are combinations of rows of B” ???,1
"9:45 - Strang: ""Columns of C are combinations of columns of A"", how? - Is it not the combination of columns of B?",1
44:58 What is E times A? EA sports,1
5:14 how many rows must a man walk down..,1
Is the sound echoing because the prof is teaching in god mode?,1
"""--"" - did you just heared this sound? :)",1
Can anyone tell me what's the age of the students taking this course and what are they studying? ,1
"A'A = I. So if we find a matrix E such that, EA = I, then A' must be E. Why is this something to be discovered? The process of finding E is just elimination process. So what's new?",1
Anyone in 2018?,1
"what happened to the sound this time? loool more echo this time
 IM absolutely loving studying this way its soooo better than reading GODDAMN books! 
he has great proficiency.
but dont forget to practice problems on the topics u go thru it helps retain the lecture ideas",1
How come this video lecture has 29 dislikes?,1
This isnt exactly mathematical approach.. I see no theorems or proofs.. is this LinearAlgebra for physicist?,1
"   I don’t know. To me that was the issue because if I am learning linear algebra in an introductory course, how am I supposed to know what a dot product is? To me it’s kind of like learning to code and not getting told why indexes start at 0, sure it might not be necessary but it helps a lot in understanding and allows it to click better",1
u mad brah?,1
"Hey Dave, my teacher taught us about left hand rule, right hand rule and midpoint rule, how do you implement them into the summation formula (Riemann sum)?",1
"Ad: still search for math help are the videos from 2006 really helping?
Me :yes",1
   You still watch TV!?,1
Does a horizontal asymtote between the curve and the x-axis require any alteration to the process? Thanks,1
1:18 The class room gives you a function .how do you get the area when a function is not know as in the shape presented ?,1
"Hello...Do we need to manually calculate the areas of all kinda rectangles and find out what value they approach? I mean, isn't there any formula..",1
how volume of spheroid and oloyed are correlated with their volume,1
Can you explain how to apply that equation pleaseee???,1
Can’t we subtract the area of the triangles by the area of the rectangles?,1
"Hi Mr.Dave , pls reply for my doubt.
For circle , parabola, sphere's we have general equation.
Why polygons doesn't have any equation?",1
What the best books to learn Mathematics?,1
 Euler what does religion have to do with this?,1
how you splits mountain,1
Is there anyway to find area under curve without using approximation sir.....,1
but how is it possible to find the areas of infinte rectangles and add those up,1
How to calculate incremental area under curve,1
is delta x close to zero? Thank You,1
How performing integration  adds area of those tiny rectangles means integration just change slope into function,1
whos here just to see the intro,1
Totally funding this channel when I get a job. Can I ? 🤑😂,1
what does it mean to have 0 after i integrate a function…,1
"why to find area under the graph ??
means why to find area oof that awlward shape",1
may youtube channel na pala si jesus,1
"Ok, I'm an idiot. Why doesn't integration mean to intertwine two things into one, just as differentiation means to make different? Or do these words get new definition in Mathdom.",1
When did professor dave get hot tho,1
Is it just me? Cause I feel like I learned more in a 4+ minute video than when I sat for an hour math class when I was in grade school.,1
Do you have a document with the work shown so I can understand it a little better? It would help with the 3rd comprehension question. Otherwise I really like how this is done!,1
"hello sir, could you please explain the last two problems. ? I didn't get it",1
"Are GFCs always smaller (lower in magnitude) than the numbers compared? 
Are LCMs always greater or equal than the numbers compared?",1
How is this applied in real-life scenarios? What's the use of the GCF?,1
"Blud that got your head scratching? It was literally called out in the video ""Both prime factors must be on both numbers necessarily""",1
"Ok i am dumb. I can't get ot. How should i devide the numbers to get all these 2s and 3s? Like i was deviding 24 by 2 and more 2 and more 2, and here it was 2, 3 and 2.... Im confused, totally",1
"In other words, I feel like the operations of LCM is x ∩ y, while the GCF is x ∪ Y?",1
What is the GCF of 8xy²?,1
Why the gcf of 21 and 111 not 9?,1
Did you get the reason for the answer? Still trying to find out.. thanks..,1
"I split 111 into 3 x 37, and currently struggling to split 37. How did you do it? ;_;",1
How is the 720 and 800 not 16??,1
The greatest common multiplier of 21 and 111 Isn't it 21?,1
and this just seems like &ing?,1
no hate this guy but HOW DOES HE have 1 million subscribers,1
"at 38:00 shouldn't we use connectivity directly as our point of contradiction instead of what he did? if a ""connected"" subgraph with all vertices and min edges of the 'connected"" graph G isn't a spanning tree, then by definition G isn't connected, and we get a contradiction? Or is there smth I'm not getting here?",1
Lies again? MRT MIT,1
"A path can not have duplicate vertices, then how about Euler path?",1
"1:00:04 Here In this Theorm in case 1 how can we be sure that E is the min weight egde ??
isn't it the important part of Greedy to prove locally greedy at each step implies globally MST",1
Where can I find the recitation of this course?,1
Did this cameraman ever heard about zooming out sometimes?,1
This actually was confusing. It seems at one time that he used a lemma to prove a theorem and the same theorem to prove the same lemma. I already knew the algorithm and was like ? ? ?? ? ? ?,1
Thank You. Finally a person here who can accept the teaching without bags of candy and or allusions to American movie stars.  Not every teacher needs to be highly extroverted and a comedian and taking selfies every five minutes.  I feel like many of negative comments here show repressed desire from the student to teacher for forbidden intimate physical contact.  It would be nice if these extrovert addicts would tone down their  affliction for a moment.  What will the negative comment generators be like in 20 years?,1
"I have a question, is it important for a person to know all these proofs?",1
Is he is an Italian?,1
Did he just use a lemma to prove theorem and then the same theorem to prove the lemma? -_-,1
V V V V not F - how hard is that really to learn?,1
   who says he watched the whole thing?,1
Whoever came up with using u and v as the two variables would have chosen better variables if they'd had my handwriting. What on Earth were these people thinking. ςigma and τau would've worked just as nicely. μu or νu would've sufficed as well. u and v. picard facepalm.,1
idk but you got the unit normal vector (n) in new way. what i mean is that i get the n in different way  n= grad.S/|grad.S|,1
"what book did you use?
or what book do you recommend for study?",1
"whoa! thanks professor  finally understood surface integrals.Took some time but finally its in , thanks again",1
"   I have mine today lol, how did yours go?",1
