text,predicted_label
"Why am I not surprised that u have not a single reference in any of ur videos making all ur ""teaching"" completely invalid",1
Can't understand anything 🥺,1
Why can’t Americans be normal?,1
Physic final tomorrow do you have any videos on wave opitcs more specifically double slit and single slit problems ?,1
was I the only one copying this down and then realized what I had drawn at 8:20,1
"do you know what j,k and I represenet",1
A proton having a charge of 1.6×10 travel with a speed of 7.5×10 m/s enters a uniform external magnetic field of strength 45 T at an angle 45°.What will be the magnetic force acting on the proton?,1
What an odd shape at 8:15 💀,1
Where did you get 1.6×10^-19?,1
is this for university ?,1
"how F=qvb sin theta 
made N=c.m.s^-1.T 
how i could proof that N=cm.s^-1.T????",1
When face reveal?,1
is this an MGR reference on an organic chemistry tutor video,1
I'm taking this class next semester (Electromagnetism and Thermodynamics). I want to study ahead during winter break. Could you point me to your videos that will help me for the first few weeks ?,1
Caleb said how??,1
"As the system expands, when work done by a system it has a negative value. Shouldn't it be -1350J?",1
What's wrong in it🤔😑,1
Does your teacher know more than him exactly so 🤫🤫,1
bro are you alive. how are you now,1
How did it go,1
7:15 Shouldn't work be negative because work is done by the system because it is expanding on heating?,1
What is the illustration of number 2 and 4? please answer,1
If i change the pressure to unit Pa why don't get the same answer?,1
why wouldnt you convert atm to pascal first in the last question. I did this and it made my answer much bigger than it should be idk what to do,1
3 rd question why is the work done positive ?,1
"Please reply me

What if your course is just ""thermodynamics""?

How will you be able to say when ""W"" is positive or negative",1
does anyone can help me? my answer in q3. in A. -1350J and in B. 2850J am I correct?,1
Why does it look so simple?!,1
"Sir, as discussed in your previous video. In Chemistry, when work is done on the system it is positive and when work is done by the system it is negative. What happened?

Edited: Okay, I get it.",1
"Can someone explain me the 9:17 why does 1L . atm is equal to 101.3 jules, where did it come from?",1
"A lump of lead with mass 0.50kg is dropped from a height of 20m onto a hard surface. It doesn't rebound but remains there at reast for along period of time.
What are? 
A) deltaQ,b)delta W and delta U for the leadduring this process?",1
How is W = 1350 in the 2nd problem somebody please.,1
What is this?? This is wrong men,1
From all the optics videos I've watched I've never seen any focal length being negative. Eventho it even says in the 2nd exercise that it's 5 cm you wrote down -5 cm. Why did you do that? Did that have to do anything with the type of lens?,1
How do you upload every day what the hdck,1
how is the absolute m equal to 1 if the calculation said its equal to -1 pls explain,1
"   Idk, did I? Are you blind?",1
How'd it go??,1
"Where did you get this veloicty equation from, it was 343 +0.06(t) ?",1
How about stretched string,1
wait so what is n,1
I don't know where you got 331 m/s and 0.6T. Can you tell me where it's from please?,1
where to get the v=331m/s + 0.6T with the answer of 340 m/s? like... the 331 and 0.6 comes from where? and why do we have  to use the equation to get v? can you explain to me please.... i have exam in less than 48 hours... :'),1
How did you get 331 m/s?,1
How'd it go??,1
 Bisuku  but.. why do we add 0.6?,1
 Bisuku Why do we need to add 0.6T??,1
the last example was poor.  where is the thumbnail,1
"When I get my IB diploma I will thank CrashCourse for helping me pass my Physics class. Seriously, what would I do without them?",1
Was he? That would make us birthday twins...,1
Wasn't it a persimmon or a quince?,1
+Dirty Robot didbyou mean e-t'n?,1
seriously tho where is hank and john,1
"So much of physics includes calculus, and you've only scratched the surface! Can you make a Crash Course in calculus?",1
Do you know who bad i'm in math? I'm so bad that I had to do two summer courses in math to pass my course,1
"domain of science - Calculus, what is it good for?",1
"WONDERFULL tutorial. Thanks to teacher, to Sir Newton and his predecessor Kepler! 
WOW: So as gravitational it is impacted by distance, the Mon to close of earth= will hit us; the Mon to far away of the earth=we will lose it . Both with dramatic results i suppose for our dear life. 
Who put the Mon on it position? HUGE, TOTAL Respect to the Designer!",1
"Was Cavendish the guy who did the thing with two tiny lead balls hanging by a thread, seeing how much the tiny gravity between them would twist the thread?

Because that is one of the freakiest and coolest physics experiments ever done.",1
Could you make a video only on the topic of gravitation ??,1
"+Sylorinnis 
Would you care to explain why you think you need fourier analysis for either Maxwell's equations or quantum physics ?",1
can u tell me why is it is radius is squared in the equation,1
"Will there be a session on Work, Energy and Power soon? (or more than one session) 
Also will there be a session on Simple DC circuits?
thank you",1
Were can I get that little Newton figure or statue (or however you call it)?,1
2:50 How did Newton know the acceleration of gravity due to the moon?,1
"Great stuff. I see how to prove Kepler's second and third laws from Newton's laws, but I can't see how they prove that non-circular orbits are ellipses. Can anyone help?",1
Newton. Newton. Newton. Why couldn't you have played Xbox instead of going to that garden?,1
From where can I buy the bouncy in Newton head doll ???,1
Is Kepler's 2nd law related to integrals?,1
Why is the distance squared?,1
Is there a video coming that explains Einstein's theories of General and Special Relativity?,1
"let's agree to disagree.

I don't think you can use English to accurately describe how laws and principles interact.

But both of us understand what each is used for so its no big deal",1
"Ghost7856 Really? I'm asking them to give an explanation why they're called laws instead of theories, for the people who don't understand the difference. You're the one that tries to see more into it then what I'm saying",1
Can anyone explain how a = gm/r^2 is derived?,1
Newton was some genius. How did he find the mass of the moon again?,1
Wasn't the inverse square law for the distance in gravitation derived from kepler's equation of time period for one revolution of planets around the sun??,1
so what happened to nonuniform circular motion?,1
"Just for fun... did you know Isaac Newton and Bill Nye once rap battled?

Im serious - go search for it.

So did Albert Einstein and Steven Hawkins. It was pretty brutal.",1
same as nikola tesla and edison?,1
4:00 Was Newton a fan of Rhett & Link? Let's talk about that!,1
How much force would it take to solve that Rubiks cube?,1
"I don't quite get why must the distance be squared!!! ?
can anyone help?",1
What is G and why do we need it?,1
what kind of apple computer was it? :),1
7:12 what she says does not correlate with the formula at all or am I missing something ?,1
Next show: Crash Course History of Science and Mathematics?,1
how do scientists calculate constants?,1
So... is it correct to say that on earth this gravitational acceleration is 9.81 m/s^2 ?,1
Do one on Einstein's please..,1
"When people say that the Earth tries to move up  to meet a falling apple, is that just a continoation of Newton's Third Law or do physicists think they're not really related?",1
"If the sun is at one focus of Earth's orbit, what's at the other focus; or, what determines the location of the other focus?",1
How did these people measure the mass of Mars? 9:19,1
"Did i can translate the 
closed caption language in my language",1
how about gratational potential and gravitational potential energy？ anyone？,1
"Why is it ""r^2"" and not just r in the formula?",1
Do you know where I can get that cute anglerfish plush,1
that rubiks 5x5 is pissing me off    Cubers?,1
What's this girl's name? She needs to lend her voice to audio books. I would listen to that shit all day.,1
how do you find mar's mass? you can't measure it,1
"No object is put on motion without the hit of an external force. Since there should be an initially force applied to an object in order for the object to start it state of motion, therefore there is acceleration involved for any object in motion. As long as the acceleration is not zero the object velocity should increase and increase to infinity, assuming the object is not under the influence of any external forces at all.

Example, suppose an object is suspended without any, whatsoever, forces acting on it. Now, you hit the object with something. So the object will start its motion. This means the object will begin with  acceleration. Does this positive acceleration remains with the object. Again assuming the object not being subjected to any external forces. If the object is under the influence of acceleration due to the initial hitting then the velocity of the object will keep increasing and increasing. So an object in motion will not continue its journey with constant velocity. That is an object in heaven in motion must be under a positive acceleration and with a non zero acceleration the velocity keep increasing. Would you please clear me about this subject? Thank you",1
+カロ Wouldn't it be cool if it got slowly solved over the whole series?,1
"So if the universe has such a precise mathematical formula to decribe the orbits and gravity of each planet in the solar system, would it be fair to say there is an intelligent design?",1
where is john and hank tho,1
Joseph Hutchison To defend his scientific credibility how about posting a reference to a single piece of scientific work he has done? (Hint: You can't as he is not a scientist. The closest thing to scientific work he has ever done is he helped design how a sundial looked on the mars rover).,1
"I cant understand the purpose, or effect of gravitational potential energy. isn't the ball you dragged up to infinate terminus of our gravity and dropped into a vaccuum just accelerating along a curve in space time? 
on a Side Note: doesnt an objects speed increase as an effect of increased gravity = faster time, so moving from slower time to faster time could increase acceleration  when introduced back to a constant. it'd be something special if the change of proximation to an object of mass changed the value/volume of contained energy like that, then gravity waves could be used to accelerate right? pardon my ignorance. I watch these videos and questions just start eating at me.",1
"If masses that are closer together have a stronger gravitational pull, and the moon orbits the earth in an ellipse. Why doesn't the moon crash into the earth when its closest to it instead of keeping its rotation?",1
What's her name?,1
"I don't understand how Newton was able to estimate/calculate the mass of the Earth and the Moon to prove that he was right. Because in order to calculate the mass to a planet, I think we use Newton's laws and the orbit, and then we can figure out the mass. But if we never calculated it, how the hell Newton (or someone before him) figured it out?",1
Do any of you notice Newton's mistake? Here's a brainteasing hint: Demonstrable projectile physics vs Sir Isaac Newton's Principia pages 512 and 513.,1
Will there be something on Newton's understanding of gravity being only an approximation and General Relativity being the real solution?,1
"Why radius squared? Did Newton figured it out by studying Kepler's laws, or is there something else?",1
+Andres Except it is. Care to defend your extraordinary claim with some extraordinary evidence?,1
"FirstRisingSouI  - Carl Sagan
Was it?",1
"+Birgilios Marmaroglou ""Why should total F_g over a sphere radius r be constant for every r?""

What would make it change?

""Newton lived before Gauss thought these things.""

People knew the area of a sphere long before Gauss.",1
Do you believe in gravity?,1
Do you believe in gravity?,1
"If I gave you an elliptical pizza, would you be able to slice it into equal areas around a focus for me?",1
Who else is here from class?,1
does anyone else get bothered by the rebooks cube?,1
"Wow 
Is she saying this on her own",1
Do anyone realy and truly know why apple's and other things falls downward ?,1
"I like the show, and I think you're cool.  But ""NASAR""?",1
"Why is everyone commenting about the word ""Math""?",1
Was I the only one who didnt really understood the video¿ It took me awhile to get it... the math made me confuse,1
So gravity is a theory?,1
Do you belive in gravity,1
I certainly would like to attend a flight in the vomit comet. Who else?,1
"Sorry, could you repeat everything? I was distracted by your gorgeous hair.",1
Why don't planets attract each other???,1
Michael Pan General Relativity is just mainly used for objects accelerating near the speed of light. Newtonian would work just as fine. Why go complex when you can just use the simpler one.,1
 ritemoelaw_books83  thanks... But can you please elaborate more because I am too young to understand.,1
wait a second... how the hell did newton find out the difference between the effect of earth gravity on the moon and on a object on earth's surface ?,1
Apple story AIN'T  true?,1
Why didn’t that ‘force’ pulled down the other apples? Lol why do people buy into this,1
Newten new nothing?! None of this prooves anything?!!,1
Why did isaac have to do this,1
Is she reading a TelePrompTer?,1
Wonder what will happen if Newton never exist. Any idea?,1
"Peter From the North
It's simple, because what you state is simply wrong. Theories are explanations of observations, but they are NOT reality.
If you want to understand the basics of science and therefore what you believe to understand try Karl Popper ""The logic of scientific discovery"". Have a nice day",1
+FirstRisingSouI Robert Hooke. The guy that Hooke's Law is name after?,1
Who is she omg she's fineeeee,1
Hmm No flat earth comments?,1
Newton died but we are still studying about him why???????????????????,1
Also thats like saying that why do we study history sort of ...,1
"Radius squared, wouldn't that be the diameter?",1
"little g is big
big g is small
what is wrong with these people?",1
are you in a hurry ?,1
"Why always apples change the world 
Newton
Bill gates
Bible",1
What a lisp,1
"+Blue clay Tengis 
Bill gates? You mean Steve Jobs?",1
Dey tamilachi. What da u talking. Slang to the max till i cant understand 60% of what u are saying. Facepalm,1
This is an American show so why do we need a British person to do it?  And why is she wearing a wig?  Something wrong with having an Afro?,1
Thanks for your knowledge. What software do you use for writing?,1
"so is that area in the equation just for one plates, or both of the plates?",1
"A parallel-plate capacitor of 20 𝜇𝐹 capacitance is charged to a potential difference of 5 V. How much charge is 
stored in each plate?",1
can i know why did you use k as 1 instead of 9*9(pow9)?,1
Which university bro,1
"k here is not representing the same thing as the k constant in electric force equation: F=kqq/r^2. 

k here is representing the dielectric constant. The dielectric constant depends on what materials are in between the two capacitor plates. Since the problem does not specify the material, we assume that it is air. The dielectric constant for air is so close to 1 that we might as well make it 1. That’s why he used 1 here instead of 9x10^9 as k

Note: you get 9x10^9 from e0(epsilon) by the equation (1/(4pi(e0)))=1/(4pi(8.85x10^-12))=9x10^9

Hopefully that cleared up some things",1
"wait in the end (9v)/(0.005m) is 1800, not 18000
did i do something wrong here?",1
But they asked for charge on each plate?,1
Why am I stupid.,1
Am I the 14 year old here?,1
Have fun learning about renormalization group,1
Does anybody know if animals can effect quantum paricles at all like humans can?,1
Did you find that string theory isn't the answer?,1
Don't you just love the information age? It is truly mind boggling the amount of things that you can learn on the internet.,1
what is that sign on your profile ? what does is mean...,1
"Programmers
Am I joke for you😢",1
   why is that corny,1
WHY ARE YOU TYPING IN ALL CAPS,1
isn't it electron instead of particle thats revolving around the nucleus?,1
Also never ask how much many he made from meth business,1
WHY ARE WE YELLING,1
41 likes 15 comments within 2 minutes of upload? so many people don't even watch the video before reacting lol,1
You had a point? Was it that too many people 'like' videos before watching them because if it is you might as well save yourself the time and effort of explaining yourself because nobody cares,1
What is love?,1
So who spotted Ant-Man?,1
can't Wait for next part ....,1
"Hey are you planning on doing an episode on Particle physics? (Gluons,muons etc) would really help thanks",1
"hole - 1st drill press channel 
Vladislav?",1
Is it a four letter word that you can use in various ways that are mostly positive?,1
"Pope You've seen a man get another man pregnant? In what dimension of time or space was that, because it's never happened in this universe.",1
fruit & bread?,1
Aishah Anjum What?,1
"G H Wait, can we objectively define what love is again? I am confused. Isn't love about affection or something?",1
hole - 1st drill press channel Where is love,1
"brainyAvengers11 Are talking about romantic love? Love is about affection and they is many type of love. The love of a friend, family or pet. I don't know if they have sexual desire for each other. Do they?",1
"watt is love?
baby dont hertz me
dont hertz me
no morse",1
"Baby dont hurt me, dont hurt me no more?",1
Liz smith what about homosexuals?,1
what are you guys saying? I didnt understand anything. could someone explain it to me?,1
"Well Love, does occur in two places at the same time right???",1
hello can you recommend me a good textbook i can learn physics? anything that works good for you guys. thanks 😃😃,1
BUCKY BARNES! did you get your plums?,1
Can you guys stop breaking my mind..,1
"At 6:09, shouldn't it be ""Planck's constant"" rather than ""Plank's constant""?",1
"Girl, u speak so fast. Though I'm well-versed, I find it hard to follow. Do kindly think of us, non-native English speakers!
It's nice to have thought of making the crash course. thks. 💖",1
I know she said black bodies don't exist but isn't a black hole a black body ?,1
What's wrong with the way she says H?,1
"I am shocked by QM, and I do not understand it.  
Someone should call it quantum NONmechanics.  'wait.  what?'  
Bohr-ing jokes",1
"Can we stop using ""won a Nobel Prize"" as a unit of emphasis... Thanks, History",1
Who is Hank?,1
"Why would it be "" wrong "" ??",1
"the fox -I call you a fool because I know the truth of the subject and the ease with which someone could find out this truth means you are too lazy  and too arrogant to check, you then compound your ignorance by going on a public website and telling someone who has it correct they are wrong, text book case of a fool imho.  Why do you think they even mentioned it in the video?  She got it wrong otherwise they wouldn't have said anything, I think no less of her for it but you trying to bs about it really annoys me.",1
She is cute. Isn't she !,1
can you plase tell me which university will be good for doing MS in quantum mechanics in germany,1
what's the equation that during this presentation made me fall in love with you . thank you for your work,1
How did it go?,1
"Felt like she had a train to catch after this presentation...thereby she was in such a rush.

A question to her.... Could you finally catch the train???",1
will be there a video on semiconductor electronics too?,1
Is there any case that light have to be considered as both wave and as particle?,1
Can we please get a crash course quantum mechanics? Please please please please please? I'll clean my room and walk the dog and take showers every day and whatever you want!,1
How did I go from working on homework to this?,1
"I am really interested in astronomy, maths and physics. But I have no idea where to start learning. Any tips on where to start or any good scientific papers",1
what is plancks constant again? didn't quite catch it,1
Could you guys please do Information Tehnology? would be awesome i think,1
"what was that... I'll just ""wave""my light particles... she's so pweetty, Know I'll watch again and listen this time! Crush course",1
Why have you removed the next 2 videos?,1
"I don't mean to over simplify things but particles (even those as large as Buckey Balls [the double slit experiment]) in a free flowing system ( ie. light shining on a plate) are in one state and when they are acted upon by any other energy field or matter they can have an observable change state.  
In fact the energy required to make an observation is enough to cause the state change.  
In the ""Free Flow"" state they exhibit the properties of a wave, when that state is interrupted by any external field the state changes.
In a static system a simple ruler or a bounced beam is enough to make measurements.    In a dynamic system the measurement requires a change in the kinetic energy of the system.   Even the radar used to measure a car's velocity has a slight (although minuscule) effect.    
In a free flowing liquid the introduction of a point restriction ( dip a stick into a smooth flowing creek) causes eddy currents that alternate from side to side.  This can be used to measure the flow rate, but only to a point.   If the flow rate is to slow it will not produce eddy currents.  The change of the rate of flow that produces eddy currents is a state change of the system.   Of course we can explain in detail why and how this state change occurs but the fact remains that the introduction of any point restriction into a free flowing fluid will cause eddy currents if the energy level is sufficient. 
What is the maximum size of particles that will conform to the double slit experiment in a zero G environment??
What happens in both of these experiments when they are in a super cooled environment?  
In my mind the triple point of water is a similar phenomena where water molecules exists in three states at once and any oscillation of the energy field can cause a change of state.",1
"i'd like to know what the mass of a quantum particle with Int(0,t)psi squared dt <1 would be. it wouldn't exist but have a mass, right?",1
So is the work function like friction for electrons where you need to pass a threshold in order to give it kinetic energy? I.e. giving it enough energy to make it favorable to leave its stable position on the metal?,1
"Anyone ever question the notion that the reason light intensity drops at higher frequencies is because our eyes or brain can't process the information? Like our ears not being able to hear very high frequency sounds, our eyes would act the same?",1
"who else watches these videos expecting to understand any of it, but ends up getting a headache trying to understand",1
"So what your saying is, when you shine a light on something the energy of the photons come into the object by moving other energy out of it to make room? Is that how it works?",1
"I love her accent, what dialect is it in the UK?",1
Are you going to do any more Biology or Chemistry videos?,1
"Max Planck, what a plank !",1
Good lecture; but can't we have some notes in this Crash Course?,1
can you guys do wave functions by the end of the day so i can do my homework k thx,1
"Where's #42? and i have some doubts i need to ask, i am sure many people must have their own, Please Schedule some live doubt seasons, i'd be helpful :)",1
"Thank you for the video. I like the content and how it was presented, but if the speaker lowered her talking speed, say 1 sec x Planks constant, it would be less stressing and more effective. I understand it is a crash course, but what good is a crash course  if it can't make content stick easily and quickly?",1
"Just wondering:
could i use an infrared filter for my solar panels an than direct more light on it without heating htem up to much, but getting more power from the higher average frquency AND intensity?",1
What if the energy is equal to the work function (W⁰),1
So how much is the work function?,1
Why is this on trending? Might as well watch since I'm not doing very well in my physics class lol.,1
Where the f did nuclear physics and part 2 of QM go? I was planning on watching those this night.,1
All that we learned is okay. However a question comes in mind is that if a light ray / photon with energy equals work function hits an electron and sets it free from the bound of metal surface and another photon hit this free electron; will the photon not affect electron's kinetic energy or photon will only scatter and not absorbed? The statement that increasing the number of photons do not affect kinetic energy of electrons seems to be strict and leads to the conclusion that photon will only scatter in this case. Any one to confirm / explain it a little further?,1
What if the energy of the photon is equal to the work function ?,1
"So, just to clarify...Increasing the Frequency of Light DOES effect the Kinetic energy of the Electron and increases it, BUT increasing the frequency of light can't increase the KE of the Electron anymore when the electron hits it's maximum kinetic energy?",1
"Doesn't the wave-particle duality also apply to matter in certain situations? Like when they are cooled to a few millionths of a Kelvin above Absolute Zero?

That's probably next week's video.",1
what is the precursor to quantum mechanics and particle physics?,1
"So does that mean if I ""heat""/ shine a lazer or ""bright"" light onto an object it would cause the object to deteriorate because particle would leave the object? Sort of like if I turn the oven on I smell a metal tinge in the air?",1
So would that mean that each electron as a terminal velocity? If so what is that velocity?,1
who just had there mind blown,1
Where was this video 4 years ago when I did A-Level physics,1
At 3:48 what's String*,1
What if you're in a multi dimensional universe. Will that same photon then become different wave lengths at the same time? (as they must exist at the same time?),1
Where is the Nuclear physics vid?? I remember it was here!,1
"Einstein created photoelectric effect experiment to prove quanta?
I'm under the impression that Hertz observed the effect, and did not investigate it. Einstein later applied Planck's concept to Hertz's observations to explain the effect.",1
"I've been reading about atoms and I'm a bit confused. According to the internet ""electromagnetic force"" holds the protons of the nucleus and electrons together while kinetic force of the electrons pulls them apart. But isnt this just general relativity?

As in; at first sight electrons and protons dont appear to be perfect opposites because an electron behaves differently (whizzing around outside the nucleus) and is also 1832 times less massive. But its energy is also comparably more massive than the proton per unit mass (MEv)

This is in line with the Energy - mass equivalence (E=mc2) suggesting that an electron is the antithesis of a proton but one has converted the majority of its mass to energy (electron), the other remains mainly mass and less energy.

So what is electromagnetic force? And assuming the the electron uncertainty cloud could be ""cooled"" to a state of equal mass/ energy as the proton (reducing its ability to stay away from the proton - kinetic energy) would they come together and annihilate eachother? Or leave just neutrons (0).
Wouldnt this mean that at absolute zero kelvin (heat death) atoms would vanish or at least leave neutrons?",1
What happens when you cut up the packets?,1
5:25 who else was thinking light particles(photons) as sperms hitting the plate ?,1
"So does that mean that other Electromagnetic waves such as xrays and gamma rays also travel in fundamental ""packets"" known as quanta?",1
Can anyone explain to me why the frequency shouldn't affect the energy of the wave according to wave theory?,1
Can light source also travels in Ray,1
What if light are particles moving in waves? Or waves moving like particals?,1
"How did people come to the conclusion that light had wave-particle duality and not, say, that it was a wave composed of particles?",1
Is the Kinetic energy of an electron it's voltage?,1
is it sad that I learn more in crash course than I do in my physics class,1
hahahaha did anyone noticed the antman behind the electron,1
Where's Hank when you need him?,1
"my teacher told me to write down the points, do you guys have any?",1
"Ma'am have you met Matt from PBS Space Time? I think you'd make beautiful music together, jussayin",1
"Why are we learning this in my chemistry 101 class, like??????",1
Can light behave as a wave and as a particle at the same time ?,1
could you please get harry and cisco to explain this?,1
does it bother anybody else that the rubix cube isn’t finished,1
Did anyone else learn this in chemistry rather than physics?,1
Oookay...but why the idea that light travel in discreet package solve the blackbody problem?,1
"Who's here really to learn quantum physics 😅😅












❤",1
"How can something be both a particle and a wave? Furthermore, how can any physical object BE a non-physical property of a physical object? Do you mean that light BEHAVES in a wave pattern or do you mean it literally IS a wave?",1
Just how do you get these numbers I’m sat here watching these videos and my brain hurts,1
Was h derived statistically?,1
"Just for clarification is my understanding correct; Photon is a particle, but stream of particles (light) behave like a wave because it has have wave like properties?",1
What happened to Jonh Green? or the guy how was usually here? did I miss something?,1
"Who came from Endgame? 

Ant-man:“Do you guys know anything about Quantum Physics? 
Black Widow: “Only in mid conversation”",1
"So light is a particle which behaves like a wave ?
I think I have to watch this again...",1
Does time exist?,1
Where's John :(,1
"i think of a black body as a wall that sits in the sun all day absorbing heat, after the sun goes down it continues to radiate the heat it absorbed. is that right?",1
"Are black holes true blackbodies? They let out a ton of x-rays, but that's the accretion disk. What about past the event horizon?",1
Has anyone ever heard of Gabriel Oyibo???,1
"Just read everything in the intro.
""Learning about physics isn't Bohring.""
""In 2020, CERN opens a cosmic portal that unleashes Cthulhu. Cthulhu runs for president and wins.""
WHY",1
I take psychedelics. Does it help me learn?,1
"but what if ill use night vision  in a completely dark room with no photons - and then i will try to measure the quantum  particle ..that would  work ? basically trying to cheat
the act of measurement",1
Why am I not understanding this clearly?,1
thanks a lot i revise my lessons now lmfao.. wht about mathematics plzz,1
What happened to the dude who wrote a book or whatever? The guy with glasses in the chair. I forget his name but he used to do crash course...,1
So increasing frequency of light increases its intensity? I thought that increasing frequency increased the energy of a photon and intensity is just increasing the amount of photons emitted without changing frequency? Maybe I'm thinking too much like the older physicists,1
Is quantum physics really hard?,1
Whats the difference between a photon and a quanta?,1
is black hole a perfect black body created by nature?,1
is it wierd im trying to understand this even tho im only 15 yr,1
Am I just to dumb to get this easily or is she moving SUPER fast?,1
Why doesn't increasing the intensity of the light increase the maximum kinetic energy?,1
would the event horizon of a black hole not be a black body?,1
Did Shini just say haych?,1
"Hang on, I may be talking rubbish here, but aren't Black Holes technically black bodies? (Albeit not ideal ones, because of the Hawking Radiation)",1
"Wait, what? Can you start over again? #feelingstupid",1
How the hell Planck come up with Planck constant number. How did he know about it.🧐🧐,1
who else saw the lego Millenium Falcon?,1
How can you tell when light will behave like a particle and when it will act like a wave?,1
Why do you not give a summary in the beginning about what you're going to be talking about? TheDeliver of this messageIt Is smarter than a phenomenal speaker butYou got to give us a road map of where to go with this,1
"is'nt blackbody like blackhole
except it does'nt radiate, idk   exactly,",1
"Are u sure u look little toast..............


Just kidding!  Lol!",1
What is a wave?,1
What is wave made of? Is it even made of?,1
what is rayleigh jeans law? does he wear jeans?,1
Nish Grewal what are you even doing here? 😨😨😨,1
"Nischay K as far as I know, a wave is a transfer of energy. But what is the wave? Something is there that's transferring the energy, there is a medium that we call the wave. What is that medium? Also, you don't need to try to belittle someone especially when they're trying to learn something new. Just because you know this doesn't qualify you as more intelligent than me.",1
"Overlord Master actually that is the mathematical definition of a wave. Find a function that has that property, whose derivatives exist, that isn't a wave. I'll be waiting. Obviously if it doesn't have those derivatives, it's not a wave. Is that what you're talking about? ",1
Pleink? PLEINK? WTF IS A PLEINK? I THINGK YOU MEAN PLANK AAAGHHHHHHHGHHGGNJH,1
Can you please get a hotter teacher for this?,1
"How does hν result in discrete values? Can't ν be any positive value, which would not result in quanta? (I know I'm wrong. Please help me understand why)",1
Isn’t light energy,1
Wtf did I just watch? I thought this was quantum mechanics but simplified.,1
who else's brain shut down in the first minute?,1
So a photon has 0 atomic mass?,1
"IceMetalPunk Oh sweet! Do you know this minimum, or could you share a link about this?

Also that means wavelength is quantized, right?",1
"Light isn't matter,so how can it behave as a particle",1
A black hole is a true black body?,1
What about weins experiment,1
yes but no but yes but no but what?,1
how do you curse someone on a quantum level.,1
Hmmm what she say again?,1
Why frequency doesn't matter when a wave hits that metal according to wave theory?,1
If a blackbody does not exist how could you know what it is 🤔,1
Heads or tails? Dead or alive?,1
Isn’t a black hole a black body,1
I'm in the 6th grade why am I watching this,1
why does her little cartoon have brown hair :0,1
What happened to the guy??,1
That was supposed to be simplified explanation.. am i that dum?,1
"WHY CANT LIGHT JUST BE A WAVE?!
Stop being so complicated universe! :(",1
Can anyone dumb this down,1
What am I doing with my life...,1
Whats your nationality mis,1
Who drives a quantum anyway and they call themselves mechanics?,1
Why all the haech towards her pronunciation?,1
WHAT um bye,1
I don't like this part of the subject cause there's so much history involved compared to other physics things. Can't just memorize fórmulas and spit them out lol,1
It was my mistake that i came here to understand the quantum theory. Is She talking in the mirror or to us ?,1
"too fast explanation..!!!!!
plz slow it down????",1
what the fuk is going on?,1
"I know it's a crash course, but still TOO FAST! You throw extraneous jargon around without explanation, bring up details without saying why they are interesting, and more. Not only is your script too fast and your delivery is too fast, your editor cuts out pauses to make it even faster!  I'm a physics major and really know this info, but no one can learn at this pace. Didn't you think this through?",1
Is this quantum lady single? If so I need her number quantumlly,1
Is she in competition? Why speaks too fast,1
Are You Indian....?,1
What is Hogwarts?,1
"Wait a minute, what about general relativity?",1
why is this aimed at 12 year olds?,1
Can the wardrobe department invest in an iron please. Why is her shirt so wrinkled.,1
Why is the does her shirt being wrinkly make her hotter to me?,1
"Could you please talk slower.
I couldn't understand anything...",1
"Who else is a nerd and just watching for fun 😎
👇👇👇👇👇👇👇👇",1
I guess you're a homebird then but how is that relevant?,1
Lmao have you ever been in London?,1
Never watched any modern Doctor Who?,1
Sebastian Marin they forgot that the asians existed?,1
I don't really find it racist as it's mostly complement. We're saying that they're smart. Is that a BAD thing to say about Indians and Asians? They have proven themselves to have mental talents in the sciences and maths.,1
"How did you know i needed this lecture??
We take online classes on Universal gravitation..and now you drop this ..thanks Orgo tutor..please make more videos on Eisteins theory of gravitation too.",1
Good...what software do you use for teaching??,1
"When you cancelled the m1 and m at 1:31, you said you could cancel 1 m from the equation. Is the m you choose to cancel based on personal preference, or dis it have to be m1?",1
what does JG stand for ?,1
so why was (b) gravity in m/s^2 and for gravity of (a) N/kg,1
Thank you. This can be very helpful for my Physics Report but can you explain how you caculate it and became 9.78?,1
Why did you times it by a thousand,1
"Wait, is the gravitational field strength the same as gravitational acceleration? Because you used the same method as your last video.",1
"Damn, who is also watching this one day before the exams?😂😂",1
Bro but seriously how tf do you have all these knowledge,1
WHY IS THE 12 OHM RESISTOR IS IN PARALLEL WITH THE 24 OHM RESISTOR RATHER THAN IN SERIES,1
How's Biomedical going for you! - an Undergrad in BME,1
"I have an unrelated question please. I wanna review Organic chemistry but I found 2 playlists. I don't know which one I should pick. What is the difference between the new and the old playlist? 
Thanks a lot!",1
"At 4:08, why can we use the voltage-divider theorem while the two resistors are parallel?",1
how th youmade these become so easy? tysm,1
Hey sir how do you find the percentage of the power supplied the voltage source,1
is it possible for this circuit to be solved with consecutively Thevenin theorem to find the Vthev and not Kirchhoff?,1
could you show examples with dependent sources pls,1
Why do you multiply by a quarter when you calculate the power from where it comes from?,1
"at 6:45 why did we remove current source? , like we are ignoring the voltage supply and short circuiting the circuit , but why not do the same for current source?",1
"At 12:28, why not transpose  -48 to the right side of the expression?",1
What do u mean by PL/RL,1
did you grad,1
is there a deeper explanation video for these equations?,1
"In 7:06 why did he took the 7 ohm resistor? I thought it’ll be zero cause it’s an open circuit? 
Pls correct my information",1
why was there no current flowing through the 17 ohm resistor,1
