text,predicted_label
does the catalyst have to be platinum or could it be steel or iron?,1
Why isn't the cell potential 1.23 V. Wouldn't Ecell=1.23vV-0V at standrad conditions,1
As far as i know...anode is the positive electrode....please explain?,1
WHAT an incredible place mit might be all sorts of interesting craziness might be going on.,1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again.",1
Where can I download the problem sets and solutions? The course website only has the exams and solutions,1
"It seems the most obvious & logical explanation for a #particle acting like an #AxialWave when moving thru space is that it's orbiting something (a dark matter particle perhaps) or visa versa.

It's not unlike Earth being pulled into a wobble by the moon, or a distant star's wobble evidencing planet orbits making our trajectory as we fly thru space have an axial wave (packet) as well.

And since we think we know undetectable dark matter exists but don't yet know where it's distributed, this seems the most logical possibility.  What do you think?

This could explain the double slit experiment results, including with a detector with some interaction between the dark matter and the detector.",1
"   “Blind belief in authority is the greatest enemy of truth.” Albert Einstein.
Take the Earth and the Moon instead of an electron and a proton. They attract due to gravity in the Newtonian theory. (Einstein said that they each move without acceleration in spacetime curved by gravity). Would you now say that the classical Newtonian theory is invalid because the Moon and Earth would crash?
The argument why classical theory doesn't work with atoms is not that the particles would crash because of their attraction. The classical theory would work if they would circle around each other like the Moon and the Earth if you are not taking into account that Maxwell's equations say that accelerated charges (circling charges are accelerated) radiate energy. The latter is the reason why classical electrodynamics fails.
So the MIT instructors argument is flawed.",1
at 35:34 did she mean to say wave instead of particle?,1
can some one point me out to a lec. on the law of super positioning?,1
why did the censored the headphones lol,1
"Is it just my computer, or is this video really choppy?",1
"Electron can revolve at some speed around the nucleus at some speed, causing the centrifugal force to balance the coloumb force.  Why are we not considering this hypothesis",1
   Can I have it as a PDF ? if it is possible so from where exactly?,1
a good or bad correlation? teaching evolution means poor grades and bad societies?,1
(T)thats not the reason (why) we need quantum mechanics at all. (T)that(Thats)'s like saying (that)the (N)newtownian mechanics (doesn't)don't work because the moon is not (i think you mean (crashing))crushing into the earth. (E)ever heard of (B)bohr's model of the atom? (C)chemists...﻿ :P,1
7:20 thats not the reason we need quantum mechanics at all. that's like saying the newtownian mechanics don't work because the moon is not crushing into the earth. ever heard of bohr's model of the atom? chemists... :P,1
"But clearly this lesson is a lot much easier than the real ones for the undergraduate at MIT, I suppose... Can anyone confirm to me this aspect?",1
At 5:58 why do u point say that we began with a weak acid and point at NH3?,1
"Hi in 2H2+O2---->2H2O
Is the delta bond enthalpy different than the delta heat of formation?",1
"Amazing lesson. Thank you. Do you have videos for Introductory Biology and/or Biochemistry anywhere, please? Do you plan on making them?",1
"Since H bonds are weaker than covalent bonds
Shouldnt the enthslpy between O-H be noticeably different from O=O?",1
Why is K1 and K-1 flipped in the fraction?,1
"Yes. That helped some, So on #2 are you saying that the concentrations of liquids and solids stay the same all throughout the reaction so they are not a good determiner of equilibrium?",1
"Hello! so the equilibrium constant is K, and chemical equilibrium is K1 and K2?",1
What happens if K --> Infinity and K --> 0 ?,1
Hey do u evr smile ... :-\  ?,1
Are you a professor?,1
Hey do u evr smile ... :-\  ?,1
"What an amazing professor. What is his name? He reminds me of why I first began to study chemistry, which can get lost with dry, un-encouraging professors, who don’t seem so interested in their students really learning and enjoying the class. I wish I could study at MIT, but I’m grateful that they have these lectures online. This should have more views and likes.",1
why ? is the other version of this course is good? i am planning to do this course .can you please help to which one to do?fall 2018 or fall 2010?solid state chemistry.donald sadoway vs jeffery c grossman,1
Can you please suggest a periodic table which I can download and keep myself alltime.,1
Is this general chemistry?,1
Is that co and co2?,1
Can someone helpd? I thought delta g was always j/mol?,1
so electrical work is essentially electrical force? F= qE according to EM. But how does force equivalent as work?,1
Are you a born again ✝️,1
"Thank You so much! I was stuck and frustared. Thank you thank you. They should show your videos in online classes honestly, my professors had me so confused and never give good examples to solve my labs.
I have a question though, how do you solve when instead of doubling or tripling, they divide, for example, from 0.02 to 0.01, what would be the order?",1
Thank you for the video. How do you determine the initial rate?,1
"Hello sir, I have a question on my book where 2 concentrations are given and one of the concentration is not constant. Can u please help me with that.",1
"Hey Chad,  what if the concentration from trial one to trial two in NO decreased, but stayed constant  in Cl2? would the exponent be a fraction?",1
"I have a question here, so the rate we calculated is the rate of change in concentration of Cl2 or NO? As I understand it, the rate for NO is double that of Cl2 because of NO's coefficient, so what is the reaction rate representing here?",1
How do you know the trial to pick what concept do you use,1
The rate we get in rate laws is inital rate?,1
"I get everything but I’m super confused when it comes to scientific notation. Every time I try to divide it gives me a scientific notation number, not a regular whole number, then I don’t know how to put that decimal to equal a power. Can you please help?",1
"How do I find those list of numbers you have? The numbers:
0.1    0.1    0.18 
0.1    0.2    0.36
0.2    0.2    1.44",1
I don't know how he got the m-² s-¹. can someone explain pls.,1
Am naming m y child Chad 🤣🤣🤣🤣 thank you we'll explained,1
Hey Jayooni - is this on your calculator? Can you give me an example of what you are trying to convert?,1
   yes it is—- it’s a little hard to send the table over. Is it fine if I email it to you?,1
"Are XeF2's electrons 120 degrees apart? And if so, does that mean they cancel out or how come it does not seem like they play a role in polarity?",1
"I'm so confused because in C2H2CL2 my professor said that because the vectors started and ended in the same place when you draw them out, that they would indeed cancel therefore would conclude no dipole moment which means also it is a non polar molecule. Could you clarify please.",1
Can explain why it is the negative log of the Ka when using the Henderson equation? Thank you!,1
What if you are not given Ka??,1
I see this video is dated 2012.  How the heck ya pull off 70's look?  hehe,1
Respected sir. What are the books you referred here. Kindly share !!,1
hey why dont you post did you die?,1
COULD YOU TALK ANY FASTER?,1
So what comes first? sensible heat or latent heat?,1
Is it likely that there is an energy level for for the hydrogen atom En=-1.00×10 to the power -20,1
When in doubt divide by 2π,1
How MIT conduct online exams?can you upload videos regarding this?,1
was he using rydenber's equation for question asking about 639 wavelength?,1
In Einstein's Photo Electric effect experiment how can ejected electrons be both quantized AND linear???,1
Hydrogen have only 1 electron.  How electron drop from n4 to n3 and release red light?,1
Where would solid-state chemistry be without physics?😎,1
I understand that constants have a value that does not change but how are constants determined in  the first place???,1
Any advice for a young graduate engineer? Would love to have even a fraction of your experience and knowledge.,1
I am a recent mechanical engineering Graduate. Can you please share an ounce of wisdom on how to succeed in this field? Much appreciated 😊,1
What do you mean by linear?,1
"Hi, do you have problem solving videos for those calculations",1
"0.200mol of a hydrocarbon undergo complete combustion to give 35.2g of carbon dioxide and 14.4g of water as the only products. What is the molecular formula of the hydrocarbon? (C = 12.0, H = 1.0, O = 16.0). Please help with this sir",1
Sir is it always going to be the case to assume a mass of 100g of the compound when it’s not being given in the question?,1
"I'm confused, why times 100, not 100%. 12/100*100 should be 12 not 12%, is that true?",1
Which calculations in the video? I go through a few different calculation examples,1
"11:36 And sir i got lost when you said when if the number of moles of one if the elements is in like 1.3 then you multiply by three. Why is that and what if it’s in like 1.4 or 1.7, what happens then?",1
How do Electron transit to other states if nodes are present in between the transition states ?,1
How the fuck did I get here,1
have chem exam tomoro and at least ill cope with this section.. thanks,1
"Chad , you are the best.I am an international student ,and i really want to be your student in real life.Are you teaching in ASU?",1
"One loses one gains electrons - but they SHARE electrons in covalent bond so who has gained and lost?
I'm so sick of Ox Red ionic - makes no sense.",1
Do you know any other materials that have negative slope as water,1
But for water is it always I mean at all the negative temperatures is it that the solid(ice) will always float on water?,1
Why is phases involving vapour has curved lines ?,1
I didn't understand that last concept of switching. Can someone please help me 🥺,1
fr he is such an entertainer. i could listen to him talk about electrons and atoms all day. cant say the same for my teacher,1
How long can you live underground before you go crazy,1
"Wait a second, did you just show that molecular bonding theory says that dilithium should exist?  Because I'm pretty sure that outside of the star trek universe, it doesn't.",1
thank you so much! where can I find your video on signs (determining - and + for W)?,1
so would it just be easier to use R formula to get the J?,1
"Hey, great video. I'm still having trouble understanding why, if we're studying the work done by the system, we're using the external pressure (which, I think, does resistive work) and not the internal pressure, i.e. the pressure of the system. It feels like being asked what is the work done by someone pushing a box to the top of a ramp and answering with -mg∆h (the work done by the force of gravity). Could someone please help me?",1
Is topic very deeply explain my sir in atom level. 😌😌,1
Thank you.is there full lectures of polymer?,1
Do you think he will be able to teach without reading everything on the paper ?,1
"OCW 5.111 lectures are very good . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again.",1
Where could one find the problem sets?,1
Did it help?,1
Sir your practical insights and why does it matters is just so awesome. I salute you sir. 🇮🇳,1
"The title of this lecture is ""Ionization Energy and Potential Energy Surface (PES)"". Shouldn't it be ""Ionization Energy and Photoelectron Spectroscopy (PES)""?",1
Shouldn't it be 'r^2' and not 'r'?,1
"22.57  At first, I was confused that the answer is Mg 2+. I didn't know where the peak of 3S2 electrons of Mg were. However, I recognize that those 3S2 are the valence electrons, which were kicked out to make 2+ charge, so that the number of electrons, peaks and intensity are the same as Neon's. Am I correct?",1
Shouldn't the percent mass be 2/14 = 0.14285 x 100 = 14%,1
"Jey JN,

Not sure to which part of the lecture you are referring to. Can you be a bit more specific?",1
how come mass is not used in the system to bomb formula?,1
Isn't q(cal) supposed to be -Ccal x deltaT?,1
Will we always have 1/2 in these questions on one side of the equation? just curious?,1
"why do you put 1/2 in front of Cl, do you do it for all anions?",1
Why is it formation and not ΔΗat you make 1 mole of gaseous atom from its standard state,1
"What exactly is the energy for betwen
1/2 Cl2 to Cl?

Becauee they are both in gaseous state already",1
Why are we writing 1/2 cl2?,1
What a Chad,1
Isn't lattice energy exothermic (-ve) tho,1
"Lattice energy is indeed exothermic, where in the video did you think this was contradicted?",1
can you give me the time in the video?,1
How to minimize ion pair effect in a solution?,1
"Is there a mathemstical method to calculate the amount of energy [eV] of each subshell (s, p, d, f) per shell (n=1,…,7) of an atom in the periodic table of chemical elements; and thus calculating theirs absorbion and emission spectra?",1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again.",1
"verry good lecture  and  i think thank for mit to serve this video.  in indonesia is needed for the student , and give the sistem lecture different in looked the science, thank u.  i hope the video in u tube come form mit to do for science fo all
",1
can we transfer matter from place to another ?,1
Huh? What the hell? Isn't the lumped constants at the first part of the lecture not the Rydberg constant but the ionization energy of the electron in the hydrogen atom? Isn't the Rydberg Constant a different thing almost entirely?,1
What is The name of The program that she used with student to get exam percentage results?????,1
"Doing the math for the final problem I got 6.56097E-7, which gives 656nm, am I doing the math wrong or did she just mess up on her slides?",1
can we add proton and neutron,1
Does anyone know who she is?,1
What would happen if we took away hydrogen's electron?,1
Why does she look like money heist Rachel 😂?,1
"So how can it be that when you add new gas, both the pressure and volume keep constant. Unless you are implying temperature change, it can't be.",1
I would like to comment on the clothing that both teachers wear. Both are wearing fractal patterns. Would anyone else like to comment on this?,1
"Nice video, can you please do a video on cell potential but with a reaction that precipitates out a solid",1
how to calculate number of electrons if the anode and cathode don't share the same number of electrons????,1
     And are we using 0.059 because it's a multiple of 2.03 or are we using it because it represents the passage of 2 moles of electrons?,1
​   can you answer this please?,1
"Thanks for this, I’ve watched a bunch of your videos for MCAT prep, these videos are way better than Khan Academy. Do you have a physics channel?",1
"U are great  teacher  
Where are you from",1
what about the mass of the electrons for binding energy?,1
"My professor taught us to use the conversion factor 1 kg/6.23x10^26 amu when converting from amu to kg. I assume I should keep using my professor's conversion factor, but how come you are using 1.67x10^-27 kg/1 amu?",1
"bro, did someone hack me. I never watched this video or commented first",1
How to derive RMS velocity,1
Where is the formula come from,1
"what kind of calc does one need to derive the formula? I am in calc I, is this enough? ",1
what does R equal? is it R= kg*m^2/mol*s^2*K or is it R= 8.314Kg*m^2/mol*s^2*K ?,1
How do you put them into a math problem?,1
Where does it come from?,1
How to derived RMS velocity??,1
I have a question. I was told that the average velocity depends on the molar mass too. Can you please explain this? Thank so much for the videos! They are great :-) You have no idea how helpful you have been!! ,1
how to derive rms velocity,1
What is the value of k?,1
Sir how to derive root mean square velocity,1
can you dreive it for us please sir,1
Can you please show me how to prove the the average kinetic energy equation,1
So it concludes here that we are actually taking the resulting Heat of Solution (whether it is positive or negative) as the basis to tell whether the Heat of Solution could either be Endothermic or Exothermic. How about taking into account of the Change in Temperature? Does it makes sense if we take Change in Temperature as the basis to tell whether exothermic or endothermic???,1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again.",1
Why is the probability that you find an electron closer to the nucleus less? Shouldn't it be higher since that's the ground state and where the electrons usually want to stay?,1
"42:42

That is very odd. I have two books that actually say the opposite. From his biographical snippet on page 312 of ""Modern Physics"" by Taylor, Zafiratos, and Dubson:

""He generously credited others with ideas that he originated and detailed in letters to colleagues, but did not publish."" 

I looked on pages about Goudsmit, Pauli, and electron spin; and there is no info about them meeting before the paper was published. Is she confusing Goudsmit with Ralph Kronig?",1
"confusing question at 1:10.
It has 2 subshells, d and f, d has 5 orbitals, f has 7 orbitals...=12 orbitals total
ml says there are 10 orbitals..= -2,-1,0,1,2 x 2 (l=3, 2) = 10 orbitals total
is she adding the possible orbitals and substracting ml?
Or should the question just be how many subshells?",1
Which textbook do they use ? Can anybody explain ????,1
"I have a quick little question. Is Urms only applicable to monoatomic gases since Ek=3/2RT is only valid for them? The example exercise in the video is about O2 though, and that definitely (at least to my limited knowledge) is not a monatomic. I'm not clear whether there are limitations to the application of the equation Urms=sqr[(3RT)/M] other than the gas being ""ideal"". Other than that, doesn't U stand for Internal Energy? So vrms=Urms in a gas (and maybe beyond that)?",1
Hello Mr. Chad! I have a question. My final exam for my Gen Chem course will be the ACS exam. Do you have any suggestions for books or study guides that will help me best prepare for that? Or will your courses even do well to help me prepare for it?,1
why would we shift Co to right and not left to decrease Co?,1
"Do pressure and volume affect the equilibrium constant? If they don't affect it, how?
I got confused about it
Especially when I was watching the clip at minute 19",1
"All three changes: 1- Withdrawing or adding to the interaction
2-Change the volume or pressure
3- Changing the reaction temperature
It will change with the concentrations of substances for the equilibrium reaction
Why is it only temperature that changes the value of the equilibrium constant?",1
"Another Question, What if we decrease the pressure by increasing the volume? How would this effect the shift of the rxn?",1
is the universe in equilibrium applying Le Chatlier principle?,1
"Sir, what is your age and marital status?",1
Sir how can I understand it????,1
what are you struggling with?,1
How could my professor lose 3 hours talking too much and he couldn't make any one understood like the way you do😭,1
"God bless you, Chad. What you are doing with your chemistry lessons is truly a gift to the rest of us",1
Can pt be intermediate,1
"Great video, thank you for posting.  Question from 33:00-34:00: Is the RDS for a multistep reaction the step with the largest Ea (i.e. largest energy gap from reactant to TS for one step), or the step with the highest Ea (i.e. highest energy TS overall)?  In your example the 1st step is both of these, but if the 2nd step had a slightly higher TS energy than the 1st step, would the 2nd step now become the RDS, even though the 1st step still has a larger gap from reactant energy to TS energy for that step?",1
"at 22:47, could you just not have canceled K1 and K-1 because they are worth the same value in equilibrium? And if the slow step is the second step and there is no reactants, what other work do you have left to do?",1
"Thank you for the video! It did clear up some of my confusions, but I am still confused on how to find reaction rate laws. Do you think you could provide a concise explanation on how to do it? Thank you!",1
hey chad how can i determine if the reaction is elementary or not? i didnt understand the diferrence.   thanks,1
"Why did not we talk about InterMetallic Bonds , like one in alloys",1
"Thank you very much, MITOCW for sharing these awesome lessons with us. It really helps. Again, it was a wonderful lecture. 
By the way, is there anybody that could find the full version of the video on gecko gloves?(the one with fantastic electron dance) It looked great, but can't seem to find it anywhere. Thanks.",1
the table has a row left blank... what's the diff. bet. hydrogen bond and dipole-dipole in water?,1
Do you happen to have a video on 18 electron rule with the ionic method and covalent method?,1
"Good day sir, i watched you a lot. could you upload more in coordination chemistry. Like structural  and optical isomerism",1
"what's the charge on the Fe in [Fe(H2O)5 Cl] Cl2, is it Iron +2 or Fe +3 ?",1
Why do we have 2+,1
what prepared you better for mcat AK lectures or Chads videos?,1
"I have a question.
From 29:38, we start to learn about the second order integrated rate laws, 
and when we are deriving the equation, -d[A]/dt = k[A]^2 comes up.
However I thought the equation should be -(1/2)d[A]/dt=k[A]^2 because we see that the coefficient of the reactant A is 2.
Is there anything that I missing? Or is she just considering the tendency in the second order?",1
"What is the logic behind m=0 being associated with the pz orbital and 1,-1 for the others with l=1?",1
"I don't understand though. If we don't know what a wave function actually is, and if orbitals are said to be wave functions, then what is an orbital?
",1
angular momentum not same as torque?,1
"Is there any other process , besides photon absorption, for excitation energy level",1
Usually Chemistry introductory courses are harder than Physics introductory courses... right?,1
"Depends, do you find memorizing or understanding harder?",1
"no wonder mr white decided to make meth,
how do these people keep all that information in their heads?",1
how do so many student get these wrong? they should be elite right?,1
I'm doing this crap in 11th grade. You've gotta be kidding me. Is this really MIT? 😑😑😂😂😂,1
Why does she sound like a nervous robot or android,1
"Does this equation only apply to liquid-gas and solid-guns phase changes?? 

Would it work with fusion? 

Thanks great vid!",1
Can you be a bit more elaborate on how you obtained that?,1
Sir how rates of all these 3 stuffs could be equal even their stochimetric cofficients are different😮,1
What time is this in the video?,1
what is the difference between the free video vs the mcat prep ones?,1
Does it mean that the rate of reaction of the reactant should equal to the rate of reaction of the product?,1
Do we include catalysts in presenting the rate expression of a chemical reaction?,1
can somone say how to determine coordinate number it is really helpfull today is mt solid physices exam,1
can i also refer this for solid state physices,1
"this is so awesome!!!!! Are the graduate courses of solid-state chemistry also coming online?  Such as the four MIT courses: materials at equilibrium, mechanical properties of materials, electrical, optical and magnetic properties of materials and kinetic processes in materials?",1
What is a stamp ?,1
are u prepared for iit Bombay 😏,1
What is the book that the class uses?,1
why poloniam get as  so funny,1
Why do we have 2Na(aq) in the products?,1
"If we will apply more than -4,07V , so both oxidation and reduction will occur? Or how voltage should be applied to occur bothof red. and oxid. (-6,26V) ??",1
What's the different reactions between dilute and concentration aqueous solutions of NaCl?,1
Many people on the internet say that this reaction creates NaClO3 but you are saying it makes those products. do the products then react again to form NaClO3?,1
"A little confused, how do you know when to use hess's law or enthalpy of formation?",1
"Sir you said enthalpy of formation forms 1 mol of a single product but as for NO in your last calculation example, it formed a double product of N2O + NO2. Why did you still call it an enthalpy of formation reaction.",1
Where can thermodynamic data be found? Will it be provided in every problem?,1
In which grade this topic is,1
what are you struggling with?,1
"Thank you for posting this lecture ( and the others ) on the Gibbs free energy.  The derivation you worked out in another video that shows the change in Gibbs energy is simply the negative change of the entropy of the universe multiplied by the absolute temperature was particularly helpful. :) 
I would like to challenge you on one point however - in several of the videos you describe the system at constant T and P ; and then you go one step further and declare the system at constant volume using ideal gas law.  
I am wondering if this is an unnecessary restriction.  Using the closed form of the 1st law - and by differentiating the property relation h=u+pv, it is straightforward to show that Q=deltaH.  The only restriction is constant pressure and reversible boundary work.  
In any case, isn't the constant T and V case managed with the Helmholtz free energy? 
Thanks again for the videos and best of luck in your endeavors.",1
What does potential difference between the 2 terminals of a battery mean?,1
"So, does the D battery hold more Coulombs?",1
"Sir, if electromotive force is an energy and not an force then why it is named as electromotive force and not an electromotive energy?",1
"Sir I have a doubt. You told selection rule for FCC .But for the example crystal, it could be Simple cubic also. How can you be so sure that it is FCC. ??",1
"24:50 The life span of Henry Moseley sparked my interest so I went to search and read about him. A great physicist who got killed during World War I at the age of 27. Who knows what other contributions he might have added to the field if he made it through; may your soul rest in peace sir. This is very tragic, what a loss!",1
Why punching? Why not a student loves your videos so much that they go to your house to give you a high five?,1
In the beginning of the video why is the charge on oxygen -1 and not -2 like it usually is?,1
"Hey Chad! Love your videos. We just got to this chapter in my class, is there any way we can access the other videos early?",1
   😊😊 you ready for Jesus to come back sir?,1
"Hi thank you soo much for this great content! You're truly a life saver! Can you please make a video on the oxidation number method in balancing? If not, can you please tell me when to use this method or that method cause it's kinda confusing, I'd be very thankful for that.",1
Do you by chance have any videos on redox titrations? Thank you!,1
"Hi, for the first reaction dont we add 6electron because (8-6=2) ?",1
"Hey Leen, are you struggling with a particular part of the video?",1
"OCW 5.111 lectures are very good and everything is explained in details . Thanks a lot.
Could you guys please upload the problem sets for 5.111 on the OCW webpage ? It would be very helpful and I don't want to go through a no. of books for problems. Thanks again",1
"Thanks for this great video. I have a question. At 38:47, why is the delta(H) of reaction not equal to the delta H of the products minus the reactants?",1
what about valence bond theory and hybridization in the transition elements ? ,1
thank you for such a brilliant lecture. I have an issue with the structure of glucose as it is drawn in the example for calculating the reactant enthalpies. Is it justified to not use the cyclic version of it? (in particular  as the number of C-C vs C-H bonds is affected),1
Whats is the theme?,1
Your reaching is good. Can I get your notes please ?,1
how do you know which element to assign the first charge to in the compound ,1
"Question. Why did zinc ,in #3, remain the same ?",1
"sir can I know at the 3rd reaction.......
at the product o=+2 its fine but how did u get zn=-2.....?",1
What happened if we have hydrogen as ion and it has 8 in front of it would we consider it as 8 hydrogen ,1
From where did you get this beautiful T shirt,1
"For #3 in the products, why did you assign Zn's ON before S's? When I did it, I assigned S as -2 again making my answer wrong. Why or how did you know that Zn was -2 instead of S?",1
Why does Zinc stay at +2?,1
Why did you only consider one of the Nitrogens on the right side when there is still a +5 nitrogen in the nitrate when determining the oxidation number??,1
Can more than one element be oxidized in a reaction?,1
"in second equation, do we call Cu2S an oxidizing agent or reducing agent?",1
"But if we refer to OILRIG

then wouldnt the reduced ones be the ones gaining?",1
does anybody know why Zn stays +2 in problem no. 3? ,1
"In the third problem, why does Zn (on the reactants side) remain +2? :)",1
am I the only one who realized his shirt! so cute,1
What is your name sir?,1
Can coordination complexes (in aqueous solution under white light) also not have colour if the ligand bonded to the central metal atom is very high/low in the spectrochemical series? Since the absorbed light maybe won't be within the frequencies that human eyes can perceive.,1
Is EDTA a strong or weak field ligand?,1
Where can I find videos of ligand field theory?,1
"Thanks a lot I've just understood everything finally you made it really so simple.

but got a question just to make sure I got it right. so to get M1 and M2 we add the mass with the subscript right ? like mass of N + the subscript of H3 and Cl + the Subscript of H/H1 right ? and law of effusion and diffusion are the same but just the calculation to get R1 and R2 are different ?",1
"Mr. chads, i have a question about enthalpy, so what is it basically and why is it related to q at constant pressure",1
Is dna subject to entropy,1
"yeah, but what's an enthalpy?",1
"20:50 don't we need to find out the mole, how did you know there was only one o2",1
Just to be clear we are talking about ΔE = q + w?,1
"Thank you! Do you have. Also, do you have videos on isothermal, isobaric, adiabatic, etc. processes, please?   ",1
   how does volume give energy? is pressure giving energy because it is pushing equally on the surroundings as much as the surroudnings are pushing on it?,1
Question. I only bring this up because you mentioned order of operations in the example with the fraction where the numerator has two terms to add. Wouldn't you first divide each term by 0.50? Because of P E M D A S?,1
"When u changed the 5400 to scientific notation, do u have to keep those zeros there? Or is  10^3 enough for nformation",1
"17:52 why did yo round here ?
I thought we should round after we finish the calculation 
Anyway your channel is awesome",1
how many guys are on ur board?,1
how many guys are on ur board?,1
"Uhm I dont know if you will see this, but when we have a solution of a weak acid and we add a buffer solution in it without changing the V what it will happen overall in the final solution? I had a thought btw..will we have a common ion effect and the ph will increase? But what will happen in [H3o+] that is made from the weak base will the concentration decrease?",1
WTF is a Log!?!?!??!?!?!?,1
:/ but what is it ? I'm not using a calculator.,1
"Hello!
A German student here. First i have to say: Great video! It helped a lot!
I have to do a presentation about this for school but I'm wondering where the H2O went when ""creating"" equation for step 1. I need to know this, because I will have to explain why it isn't there. Could you help me please?",1
"Hi Chad, thank you so much for your videos and lessons! I love your teaching so much that I even bought your master course and everything.

I actually had a question about the second-to-last example in the video, the lewis structure for SO4^2-. Couldn't the ""best"" resonance structure for SO4^2- actually be achieved in 6 different ways, much like how the last example (NO3^-) could be achieved in 3 different ways? If this is the case, would you typically be expected to write this out? And how would you do the resonance hybrid structure for SO4^2-?

Thanks again for everything!",1
How do we use calculus to get tot he next step?? very interested,1
Can u show how to use calculus,1
The bit where you were explaining the slope for 0 and 1 order reactions was a bit hard to follow. How can you differentiate between first order and zero order if they both express a negative linear relationship?,1
Can u show me how to use calculas,1
how do we use calculas in those steps..??,1
does anyone have a cöue why the pi bonds in graphene are so special for certain applications??,1
"Hi, nice video. What about the electron repellation? You only talk about the attraction from protons, but the electrons that are allready attached to the atom repells the incoming electron. How does that affect electronegativity and affinaty?",1
If the sodium atom has 3 energy levels shouldn't there be 3 shells drawn around it to represent the energy levels? (For lithium as well),1
"Excellent explanation in a clear and simple language. Keep it up.
I really appreciate the efforts you take to help students across the world through your videos.
By the way, could you add videos on organic chemistry concepts such as inductive, electromeric and mesomeric effects?
Some videos on reaction mechanisms would also be very helpful.
Thanks a lot, and keep up your good work. ",1
"My homework involves ordering electrons by atomic radius.  How would you go about ordering several different elements such as Lithium, Magnesium, and Bromine? These share neither a period nor a column so it seems very difficult to order them. On one hand they increase from top to bottom, but they also decrease from left to right. Which one overrides the other and how do you know which order they are in?",1
What are you doing now ?for living,1
"is electron gain enthalpy the ""maximum"" or the ""minimum"" energy liberated by an atom?",1
"hey !! Sir i have i doubt ... "" From where these electrons are being taken ?"" From where the Ca is obtaining electrons ?
( Can u plz explain ...as soon as possible)",1
You're a really good teacher. Where did you go to school?,1
Nice video! How about negative electron affinity? Which has the most negative electron affinity F atom or F- ion? and why? thanks!,1
"can you do a s block,p block ,d block and f block element",1
"Students like myself, if this lecture is helping you like it helped me, I would urge you to donate on this guy's page, you can use paypal and it is very easy, I just did it, we need to support work like these because chemistry is not easy, and these youtube private lessons are worth it!!! I paid a tutor $150 3 hours to get this and still could not get it!!! so do your part spread the word and donate to this dude's site for coffee!?! oh well here is the link: http://www.aklectures.com/contribute.php ",1
if the number of electrons increases along the period therefore the number of orbits increases in which the electron revolves. then why does the atomic radius decreases?,1
"In the atomic radius part, If the radius of an atom decreases across the period due to the increase in protons along the period, why then does the radius increase down the group just because of an outer shell, wouldn't the increase in protons down a group make the increase based on outer shell insignificant?",1
is there any way to measure the atomic radius ?,1
"Isn't it fair to say as we go from left to right on a table, our radius and reactivity decrease while our ionization energy and electronegativity increase?  They're like a teeter totter.  Two go up, the others go down.  Just like if we go from top to bottom on a periodioc table, the radius and reactivity increase, but the ionization energy and electronegativity decrease?  Force is electronegativity, no?",1
plz do you have any videos explaining thermochimie ; l'enthalpie ?,1
How to determine the atomic radius ?,1
u said flurine is most elctonegative i agree . but why Cl in next period is not more than F,1
AK LECTURES Just wondering. Do you teach at a University??,1
how can teach all subject ??,1
"Can you be my lecturer? LOL jokes aside, thanks mate. You did an amazing job!",1
if the Number of Electrons and No of Proton also increases as we go  L to R in a period Then how does the atoms Size change....!!,1
Do you conduct lecture on physics,1
fatim'zahra Ahrine What did you want to know about the ionization for hydrogen? ,1
"+Kryzia Mae Aranda yea, i think he means there are also more electrons though, so that cancels out the pulling force?",1
"It matter is neither created nor destroyed, how come we keep creating new chemicals and destroying old chemicals?",1
Did you just say from boron to so on?  haha.  Good job.  Thanx.,1
"#inlove 
Do you tutor?",1
Are you Italian? haha :),1
+Jun Zhang Why are you sad,1
"in the half reactions, does it really have to be neutral in their charges? or u'll go with the smallest value/charge?",1
So Ive received this question twice on my exams and I always get it wrong and forget the answer but what is the ideal conditions for a gas? In terms of atm and temperature,1
So for melting and boiling point how do you know where the atmosphere Will be? (Is it usually a given?),1
Does the OAT Prep package come with videos and practice questions?,1
What do you mean by ice is less dense than liquid water??? I don't understand sir???,1
What abòut phase diagram for sulphur compounds or compounds that have allotropes ..how do they behave,1
Can you clarify your question a little further when you say - where the atmosphere will be? Is this in reference to something said in the video?,1
If you put ice cubes in your glass - do they float?,1
"First of all, thank you for these lessons they are helping me out tremendously, I had have a quick question though, for Ba(OH)2 you multiplied the concentration of .1 by 2 and got .2 but when you had H2 in H2SO4 you kept the concentration ,.1.  the same. What am I missing?",1
"When I do the -log(10^-10) for calculating the pH of a very dilute strong acid, I get pH = 10. So why does the pH still remain at 7?",1
Are you a chemistry educator Peyman?,1
Where is the link above and below though?,1
Does anyone know where his accent is from?,1
